internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22688891,Megascops nudipes,Otus nudipes,Otus nudipes,,Stotz et al. (1996),,
22688891,Megascops nudipes,Otus nudipes,Otus nudipes,,"Sibley and Monroe (1990, 1993)",,
22688891,Megascops nudipes,Otus nudipes,Otus nudipes,,BirdLife International (2004),,
22688899,Pyrroglaux podargina,"Otus podarginus (Hartlaub &amp; Finsch, 1872)",Otus,podarginus,"(Hartlaub &amp; Finsch, 1872)",,
22688903,Megascops albogularis,Otus albogularis,Otus albogularis,,"Sibley and Monroe (1990, 1993)",,
22688903,Megascops albogularis,Otus albogularis,Otus albogularis,,BirdLife International (2004),,
22688903,Megascops albogularis,Otus albogularis,Otus albogularis,,Stotz et al. (1996),,
22689007,Bubo blakistoni,"Ketupa blakistoni (Seebohm, 1884)",Ketupa,blakistoni,"(Seebohm, 1884)",,
22689024,Ketupa ketupu,Bubo ketupu ketupu Christidis and Boles (2008),Bubo ketupu,ketupu,Christidis and Boles (2008),,
22689144,Ciccaba huhula,Ciccaba huhula BirdLife International (2004),Ciccaba,huhula,BirdLife International (2004),,
22689144,Ciccaba huhula,Ciccaba huhula Stotz et al. (1996),Ciccaba,huhula,Stotz et al. (1996),,
22689144,Ciccaba huhula,Ciccaba huhula SACC (2005),Ciccaba,huhula,SACC (2005),,
22689144,Ciccaba huhula,"Strix huhula Daudin, 1800",Strix,huhula,"Daudin, 1800",,
22689258,Glaucidium nana,Glaucidium nanum,Glaucidium,nanum,,,
22689286,Glaucidium castanotum,Glaucidium castanotum,Glaucidium,castanotum,,,
22689353,Athene cunicularia,"Speotyto cunicularia cunicularia Sibley and Monroe (1990, 1993)",Speotyto cunicularia,cunicularia,"Sibley and Monroe (1990, 1993)",,
22689353,Athene cunicularia,Speotyto cunicularia cunicularia Stotz et al. (1996),Speotyto cunicularia,cunicularia,Stotz et al. (1996),,
22689425,Athene superciliaris,"Ninox superciliaris (Vieillot, 1817)",Ninox,superciliaris,"(Vieillot, 1817)",,
22689496,Ninox albifacies,"Sceloglaux albifacies (Gray, 1844)",Sceloglaux,albifacies,"(Gray, 1844)",,
22689539,Nesasio solomonensis,"Nesasio solomensis Collar and Andrew (1988) ssp. solomensis (Hartert, 1901) — Collar and Andrew (1988)",Nesasio,solomensis,Collar and Andrew (1988),subspecies,"(Hartert, 1901) — Collar and Andrew (1988)"
22689685,Lyncornis temminckii,"Eurostopodus temminckii (Gould, 1838)",Eurostopodus,temminckii,"(Gould, 1838)",,
22689723,Chordeiles nacunda,Podager nacunda,Podager nacunda,,"Sibley and Monroe (1990, 1993)",,
22689723,Chordeiles nacunda,Podager nacunda,Podager nacunda,,Stotz et al. (1996),,
22689723,Chordeiles nacunda,Podager nacunda,Podager nacunda,,"BirdLife International (2004, 2008)",,
22689798,Antrostomus sericocaudatus,"Caprimulgus sericocaudatus (Cassin, 1849)",Caprimulgus,sericocaudatus,"(Cassin, 1849)",,
22689809,Antrostomus noctitherus,"Caprimulgus noctitherus (Wetmore, 1919)",Caprimulgus,noctitherus,"(Wetmore, 1919)",,
22689855,Nyctidromus anthonyi,"Caprimulgus anthonyi (Chapman, 1923)",Caprimulgus,anthonyi,"(Chapman, 1923)",,
22689859,Setopagis maculosa,"Caprimulgus maculosa (Todd, 1920)",Caprimulgus,maculosa,"(Todd, 1920)",,
22689862,Nyctipolus nigrescens,"Caprimulgus nigrescens Cabanis, 1848",Caprimulgus,nigrescens,"Cabanis, 1848",,
22689865,Setopagis whitelyi,"Caprimulgus whitelyi (Salvin, 1885)",Caprimulgus,whitelyi,"(Salvin, 1885)",,
22689871,Veles binotatus,"Caprimulgus binotatus Bonaparte, 1850",Caprimulgus,binotatus,"Bonaparte, 1850",,
22690000,Gactornis enarratus,"Caprimulgus enarratus Gray, 1871",Caprimulgus,enarratus,"Gray, 1871",,
22690021,Caprimulgus longipennis,"Macrodipteryx longipennis (Shaw, 1796)",Macrodipteryx,longipennis,"(Shaw, 1796)",,
22690032,Hydropsalis torquata,Hydropsalis brasiliana,Hydropsalis brasiliana,,BirdLife International (2004),,
22690032,Hydropsalis torquata,Hydropsalis brasiliana,Hydropsalis brasiliana,,Stotz et al. (1996),,
22690032,Hydropsalis torquata,Hydropsalis brasiliana,Hydropsalis brasiliana,,"Sibley and Monroe (1990, 1993)",,
22690046,Macropsalis forcipata,Macropsalis creagra,Macropsalis creagra,,"Sibley and Monroe (1990, 1993)",,
22690046,Macropsalis forcipata,Macropsalis creagra,Macropsalis creagra,,Collar and Andrew (1988),,
22690046,Macropsalis forcipata,Macropsalis creagra,Macropsalis creagra,,Collar et al. (1994),,
22690046,Macropsalis forcipata,Macropsalis creagra,Macropsalis creagra,,BirdLife International (2004),,
22690046,Macropsalis forcipata,Macropsalis creagra,Macropsalis creagra,,Stotz et al. (1996),,
22690241,Patagioenas squamosa,Columba squamosa,Columba squamosa,,Stotz et al. (1996),,
22690241,Patagioenas squamosa,Columba squamosa,Columba squamosa,,BirdLife International (2004),,
22690241,Patagioenas squamosa,Columba squamosa,Columba squamosa,,"Sibley and Monroe (1990, 1993)",,
22690247,Patagioenas corensis,Columba corensis,Columba corensis,,Stotz et al. (1996),,
22690247,Patagioenas corensis,Columba corensis,Columba corensis,,"Sibley and Monroe (1990, 1993)",,
22690247,Patagioenas corensis,Columba corensis,Columba corensis,,BirdLife International (2004),,
22690253,Patagioenas picazuro,Columba picazuro,Columba picazuro,,"Sibley and Monroe (1990, 1993)",,
22690253,Patagioenas picazuro,Columba picazuro,Columba picazuro,,BirdLife International (2004),,
22690253,Patagioenas picazuro,Columba picazuro,Columba picazuro,,Stotz et al. (1996),,
22690273,Patagioenas araucana,Columba araucana,Columba araucana,,Stotz et al. (1996),,
22690273,Patagioenas araucana,Columba araucana,Columba araucana,,"Sibley and Monroe (1990, 1993)",,
22690273,Patagioenas araucana,Columba araucana,Columba araucana,,Collar and Andrew (1988),,
22690273,Patagioenas araucana,Columba araucana,Columba araucana,,BirdLife International (2004),,
22690273,Patagioenas araucana,Columba araucana,Columba araucana,,Collar et al. (1994),,
22690364,Nesoenas picturatus,"Columba picturata picturata Sibley and Monroe (1990, 1993)",Columba picturata,picturata,"Sibley and Monroe (1990, 1993)",,
22690364,Nesoenas picturatus,Streptopelia picturata,Streptopelia picturata,,BirdLife International (2004),,
22690364,Nesoenas picturatus,Streptopelia picturata,Streptopelia picturata,,Dowsett and Forbes-Watson (1993),,
22690384,Aplopelia larvata,"Columba larvata larvata Sibley and Monroe (1990, 1993)",Columba larvata,larvata,"Sibley and Monroe (1990, 1993)",,
22690589,Reinwardtoena reinwardti,Reinwardtoena reinwardtsi [orth. error],Reinwardtoena,reinwardtsi,[orth. error],,
22690589,Reinwardtoena reinwardti,"Reinwardtoena reinwardtii (Temminck, 1824) [orth. error]",Reinwardtoena,reinwardtii,"(Temminck, 1824) [orth. error]",,
22690589,Reinwardtoena reinwardti,"Columba reinwardtsi Temminck, 1824 [orth. error]",Columba,reinwardtsi,"Temminck, 1824 [orth. error]",,
22690676,Ocyphaps lophotes,"Geophaps lophotes lophotes Sibley and Monroe (1990, 1993)",Geophaps lophotes,lophotes,"Sibley and Monroe (1990, 1993)",,
22690727,Leucosarcia melanoleuca,Leucosarcia picata picata Christidis and Boles (2008),Leucosarcia picata,picata,Christidis and Boles (2008),,
22690762,Columbina inca,Scardafella inca inca Stotz et al. (1996),Scardafella inca,inca,Stotz et al. (1996),,
22690942,Zentrygon goldmani,"Geotrygon goldmani Nelson, 1912",Geotrygon,goldmani,"Nelson, 1912",,
22690950,Zentrygon frenata,"Geotrygon frenata (Tschudi, 1843)",Geotrygon,frenata,"(Tschudi, 1843)",,
22690991,Gallicolumba crinigera,"Gallicolumba criniger ssp. criniger (Pucheran, 1853) — BirdLife International (2000)",Gallicolumba,criniger,,subspecies,"(Pucheran, 1853) — BirdLife International (2000)"
22690991,Gallicolumba crinigera,"Gallicolumba criniger ssp. criniger (Pucheran, 1853) — Sibley and Monroe (1990, 1993)",Gallicolumba,criniger,,subspecies,"(Pucheran, 1853) — Sibley and Monroe (1990, 1993)"
22690991,Gallicolumba crinigera,"Gallicolumba criniger ssp. criniger (Pucheran, 1853) — Collar <i>et al<i/>. (1994)",Gallicolumba,criniger,,subspecies,"(Pucheran, 1853) — Collar <i>et al<i/>. (1994)"
22691019,Pampusana jobiensis,"Gallicolumba jobiensis (Meyer, 1875)",Gallicolumba,jobiensis,"(Meyer, 1875)",,
22691019,Pampusana jobiensis,"Alopecoenas jobiensis (Meyer, 1875)",Alopecoenas,jobiensis,"(Meyer, 1875)",,
22691037,Pampusana xanthonura,"Gallicolumba xanthonura (Temminck, 1823)",Gallicolumba,xanthonura,"(Temminck, 1823)",,
22691037,Pampusana xanthonura,"Alopecoenas xanthonurus (Temminck, 1823)",Alopecoenas,xanthonurus,"(Temminck, 1823)",,
22691042,Pampusana stairi,"Gallicolumba stairi (Gray, 1856)",Gallicolumba,stairi,"(Gray, 1856)",,
22691042,Pampusana stairi,"Alopecoenas stairi (Gray, 1856)",Alopecoenas,stairi,"(Gray, 1856)",,
22691052,Pampusana ferruginea,"Gallicolumba ferruginea (Forster, 1844)",Gallicolumba,ferruginea,"(Forster, 1844)",,
22691052,Pampusana ferruginea,"Alopecoenas ferrugineus (Forster, 1844)",Alopecoenas,ferrugineus,"(Forster, 1844)",,
22691056,Pampusana salamonis,"Gallicolumba salamonis (Ramsay, 1882)",Gallicolumba,salamonis,"(Ramsay, 1882)",,
22691056,Pampusana salamonis,"Alopecoenas salamonis (Ramsay, 1882)",Alopecoenas,salamonis,"(Ramsay, 1882)",,
22691142,Treron bicinctus,Treron bicincta,Treron bicincta,,"Sibley and Monroe (1990, 1993)",,
22691142,Treron bicinctus,Treron bicincta,Treron bicincta,,BirdLife International (2004),,
22691203,Treron phoenicopterus,Treron phoenicoptera,Treron phoenicoptera,,"Sibley and Monroe (1990, 1993)",,
22691203,Treron phoenicopterus,Treron phoenicoptera,Treron phoenicoptera,,BirdLife International (2004),,
22691274,Treron sphenurus,Treron sphenura,Treron sphenura,,"Sibley and Monroe (1990, 1993)",,
22691274,Treron sphenurus,Treron sphenura,Treron sphenura,,BirdLife International (2004),,
22691317,Ramphiculus marchei,"Ptilinopus marchei (Oustalet, 1880)",Ptilinopus,marchei,"(Oustalet, 1880)",,
22691322,Ramphiculus merrilli,"Ptilinopus merrilli (McGregor, 1916)",Ptilinopus,merrilli,"(McGregor, 1916)",,
22691367,Megaloprepia magnifica,"Ptilinopus magnificus (Temminck, 1821)",Ptilinopus,magnificus,"(Temminck, 1821)",,
22691440,Ptilinopus greyi,Ptilinopus greyii,Ptilinopus,greyii,,,
22691529,Ptilinopus hyogastrus,"Ptilinopus hyogastra hyogastra Sibley and Monroe (1990, 1993)",Ptilinopus hyogastra,hyogastra,"Sibley and Monroe (1990, 1993)",,
22691554,Ptilinopus nainus,Ptilinopus naina,Ptilinopus,naina,,,
22691558,Ptilinopus melanospilus,"Ptilinopus melanospila melanospila Sibley and Monroe (1990, 1993)",Ptilinopus melanospila,melanospila,"Sibley and Monroe (1990, 1993)",,
22691573,Chrysoena victor,"Ptilinopus victor (Gould, 1872)",Ptilinopus,victor,"(Gould, 1872)",,
22691577,Chrysoena luteovirens,"Ptilinopus luteovirens (Hombron & Jacquinot, 1841)",Ptilinopus,luteovirens,"(Hombron & Jacquinot, 1841)",,
22691581,Chrysoena viridis,"Ptilinopus layardi Elliot, 1878",Ptilinopus,layardi,"Elliot, 1878",,
22691601,Alectroenas nitidissimus,"Alectroenas nitidissima (Scopoli, 1786) [orth. error]",Alectroenas,nitidissima,"(Scopoli, 1786) [orth. error]",,
22691605,Alectroenas pulcherrimus,Alectroenas pulcherrima,Alectroenas,pulcherrima,,,
22691960,Lophotis gindiana,"Eupodotis gindiana Oustalet, 1881",Eupodotis,gindiana,"Oustalet, 1881",,
22691965,Lophotis ruficrista,"Eupodotis ruficrista (Smith, 1836)",Eupodotis,ruficrista,"(Smith, 1836)",,
22691970,Afrotis afraoides,"Eupodotis afraoides (Smith, 1831)",Eupodotis,afraoides,"(Smith, 1831)",,
22691975,Afrotis afra,"Eupodotis afra (Linnaeus, 1766)",Eupodotis,afra,"(Linnaeus, 1766)",,
22691980,Heterotetrax rueppelii,"Eupodotis rueppelii (Wahlberg, 1856)",Eupodotis,rueppelii,"(Wahlberg, 1856)",,
22691986,Heterotetrax vigorsii,"Eupodotis vigorsii (Smith, 1831)",Eupodotis,vigorsii,"(Smith, 1831)",,
22691991,Heterotetrax humilis,"Eupodotis humilis (Blyth, 1856)",Eupodotis,humilis,"(Blyth, 1856)",,
22692007,Lissotis melanogaster,"Eupodotis melanogaster (Rüppell, 1835)",Eupodotis,melanogaster,"(Rüppell, 1835)",,
22692011,Lissotis hartlaubii,"Eupodotis hartlaubii (Heuglin, 1863)",Eupodotis,hartlaubii,"(Heuglin, 1863)",,
22692064,Grus antigone,"Antigone antigone (Linnaeus, 1758)",Antigone,antigone,"(Linnaeus, 1758)",,
22692064,Grus antigone,"Ardea antigone Linnaeus, 1758",Ardea,antigone,"Linnaeus, 1758",,
22692067,Grus rubicunda,Grus rubicundus Turbott (1990),Grus,rubicundus,Turbott (1990),,
22692067,Grus rubicunda,"Grus rubicunda (Perry, 1810)",Grus,rubicunda,"(Perry, 1810)",,
22692067,Grus rubicunda,"Antigone rubicunda (Perry, 1810)",Antigone,rubicunda,"(Perry, 1810)",,
22692288,Rallicula rubra,"Rallina rubra (Schlegel, 1871)",Rallina,rubra,"(Schlegel, 1871)",,
22692293,Rallicula leucospila,"Rallina leucospila (Salvadori, 1875)",Rallina,leucospila,"(Salvadori, 1875)",,
22692298,Rallicula forbesi,"Rallina forbesi (Sharpe, 1887)",Rallina,forbesi,"(Sharpe, 1887)",,
22692320,Rufirallus castaneiceps,"Anurolimnas castaneiceps Sclater & Salvin, 1868",Anurolimnas,castaneiceps,"Sclater & Salvin, 1868",,
22692323,Rufirallus viridis,Laterallus viridis Stotz et al. (1996),Laterallus,viridis,Stotz et al. (1996),,
22692323,Rufirallus viridis,Laterallus viridis BirdLife International (2004),Laterallus,viridis,BirdLife International (2004),,
22692323,Rufirallus viridis,"Anurolimnas viridis (Müller, 1776)",Anurolimnas,viridis,"(Müller, 1776)",,
22692330,Porzana fasciata,Laterallus fasciatus Stotz et al. (1996),Laterallus,fasciatus,Stotz et al. (1996),,
22692330,Porzana fasciata,Laterallus fasciatus BirdLife International (2004),Laterallus,fasciatus,BirdLife International (2004),,
22692330,Porzana fasciata,"Anurolimnas fasciatus (Sclater &amp; Salvin, 1868)",Anurolimnas,fasciatus,"(Sclater &amp; Salvin, 1868)",,
22692388,Gallirallus lafresnayanus,"Tricholimnas lafresnayanus ssp. lafresnayanus (Verreaux & Des Murs, 1860) — Collar and Andrew (1988)",Tricholimnas,lafresnayanus,,subspecies,"(Verreaux & Des Murs, 1860) — Collar and Andrew (1988)"
22692425,Hypotaenidia philippensis,"Gallirallus philippensis (Linnaeus, 1766)",Gallirallus,philippensis,"(Linnaeus, 1766)",,
22692425,Hypotaenidia philippensis,Rallus philippensis Turbott (1990),Rallus,philippensis,Turbott (1990),,
22692425,Hypotaenidia philippensis,"Gallirallus sharpei (Buttikofer, 1893)",Gallirallus,sharpei,"(Buttikofer, 1893)",,
22692438,Hypotaenidia rovianae,"Gallirallus rovianae Diamond, 1991",Gallirallus,rovianae,"Diamond, 1991",,
22692447,Hypotaenidia wakensis,"Gallirallus wakensis (Rothschild, 1903)",Gallirallus,wakensis,"(Rothschild, 1903)",,
22692450,Hypotaenidia pacifica,"Gallirallus pacificus (Gmelin, 1789)",Gallirallus,pacificus,"(Gmelin, 1789)",,
22692455,Hypotaenidia dieffenbachii,"Gallirallus dieffenbachii (Gray, 1843)",Gallirallus,dieffenbachii,"(Gray, 1843)",,
22692463,Lewinia striata,"Gallirallus striatus (Linnaeus, 1766)",Gallirallus,striatus,"(Linnaeus, 1766)",,
22692521,Lewinia pectoralis,Rallus pectoralis pectoralis Christidis and Boles (1994),Rallus pectoralis,pectoralis,Christidis and Boles (1994),,
22692539,Crex egregia,"Crecopsis egregia (Peters, 1854)",Crecopsis,egregia,"(Peters, 1854)",,
22692612,Zapornia akool,"Amaurornis akool (Sykes, 1832)",Amaurornis,akool,"(Sykes, 1832)",,
22692616,Amaurornis olivacea,Amaurornis olivaceus,Amaurornis olivaceus,,"Sibley and Monroe (1990, 1993)",,
22692616,Amaurornis olivacea,Amaurornis olivaceus,Amaurornis olivaceus,,BirdLife International (2004),,
22692632,Amaurornis moluccana,Amaurornis moluccanus,Amaurornis moluccanus,,"Sibley and Monroe (1990, 1993)",,
22692632,Amaurornis moluccana,Amaurornis moluccanus,Amaurornis moluccanus,,BirdLife International (2004),,
22692643,Zapornia flavirostra,"Amaurornis flavirostra (Swainson, 1837)",Amaurornis,flavirostra,"(Swainson, 1837)",,
22692643,Zapornia flavirostra,Amaurornis flavirostris Dowsett and Forbes-Watson (1993),Amaurornis,flavirostris,Dowsett and Forbes-Watson (1993),,
22692643,Zapornia flavirostra,Limnocorax flavirostra Cramp and Simmons (1977-1994),Limnocorax,flavirostra,Cramp and Simmons (1977-1994),,
22692643,Zapornia flavirostra,Limnocorax flavirostra AERC TAC (2003),Limnocorax,flavirostra,AERC TAC (2003),,
22692660,Zapornia bicolor,"Amaurornis bicolor (Walden, 1872)",Amaurornis,bicolor,"(Walden, 1872)",,
22692672,Zapornia palmeri,"Porzana palmeri (Frohawk, 1892)",Porzana,palmeri,"(Frohawk, 1892)",,
22692687,Laterallus spilopterus,"Porzana spiloptera Durnford, 1877",Porzana,spiloptera,"Durnford, 1877",,
22692693,Zapornia sandwichensis,"Porzana sandwichensis (Gmelin, 1789)",Porzana,sandwichensis,"(Gmelin, 1789)",,
22692699,Zapornia fusca,"Porzana fusca (Linnaeus, 1766)",Porzana,fusca,"(Linnaeus, 1766)",,
22692702,Zapornia paykullii,"Porzana paykullii (Ljungh, 1813)",Porzana,paykullii,"(Ljungh, 1813)",,
22692705,Zapornia tabuensis,"Porzana tabuensis (Gmelin, 1789)",Porzana,tabuensis,"(Gmelin, 1789)",,
22692708,Zapornia monasa,"Porzana monasa (Kittlitz, 1858)",Porzana,monasa,"(Kittlitz, 1858)",,
22692723,Amaurornis cinerea,Amaurornis cinerea Christidis and Boles (2008),Amaurornis,cinerea,Christidis and Boles (2008),,
22692723,Amaurornis cinerea,"Porzana cinerea (Vieillot, 1819)",Porzana,cinerea,"(Vieillot, 1819)",,
22692740,Neocrex colombiana,"Neocrex columbianus ssp. columbianus Bangs, 1898 — Stotz et al. (1996)",Neocrex,columbianus,,subspecies,"Bangs, 1898 — Stotz et al. (1996)"
22692740,Neocrex colombiana,"Neocrex colombianus ssp. colombianus Bangs, 1898 — Sibley and Monroe (1990, 1993)",Neocrex,colombianus,,subspecies,"Bangs, 1898 — Sibley and Monroe (1990, 1993)"
22692740,Neocrex colombiana,"Neocrex colombianus ssp. colombianus Bangs, 1898 — Collar and Andrew (1988)",Neocrex,colombianus,,subspecies,"Bangs, 1898 — Collar and Andrew (1988)"
22692740,Neocrex colombiana,"Neocrex colombianus ssp. colombianus Bangs, 1898 — Collar et al. (1994)",Neocrex,colombianus,,subspecies,"Bangs, 1898 — Collar et al. (1994)"
22692740,Neocrex colombiana,"Neocrex colombianus ssp. colombianus Bangs, 1898 — BirdLife International (2000)",Neocrex,colombianus,,subspecies,"Bangs, 1898 — BirdLife International (2000)"
22692766,Pardirallus nigricans,Ortygonax nigricans nigricans Stotz et al. (1996),Ortygonax nigricans,nigricans,Stotz et al. (1996),,
22692772,Pardirallus sanguinolentus,Ortygonax sanguinolentus sanguinolentus Stotz et al. (1996),Ortygonax sanguinolentus,sanguinolentus,Stotz et al. (1996),,
22692816,Porphyrio alleni,Porphyrula alleni alleni Dowsett and Forbes-Watson (1993),Porphyrula alleni,alleni,Dowsett and Forbes-Watson (1993),,
22692816,Porphyrio alleni,Porphyrula alleni alleni Cramp and Simmons (1977-1994),Porphyrula alleni,alleni,Cramp and Simmons (1977-1994),,
22692827,Porphyrio martinicus,"Porphyrio martinicus martinicus Sibley and Monroe (1990, 1993)",Porphyrio martinicus,martinicus,"Sibley and Monroe (1990, 1993)",,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Dowsett and Forbes-Watson (1993),,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Cramp and Simmons (1977-1994),,
22692827,Porphyrio martinicus,Porphyrio martinica,Porphyrio,martinica,,,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Stotz et al. (1996),,
22692848,Porphyrio flavirostris,Porphyrula flavirostris flavirostris Stotz et al. (1996),Porphyrula flavirostris,flavirostris,Stotz et al. (1996),,
22692883,Paragallinula angulata,"Gallinula angulata Sundevall, 1851",Gallinula,angulata,"Sundevall, 1851",,
22692887,Porphyriops melanops,Porphyriops melanops melanops Stotz et al. (1996),Porphyriops melanops,melanops,Stotz et al. (1996),,
22692887,Porphyriops melanops,"Gallinula melanops (Vieillot, 1819)",Gallinula,melanops,"(Vieillot, 1819)",,
22692893,Tribonyx ventralis,"Tribonyx ventralis ssp. ventralis (Gould, 1837)",Tribonyx,ventralis,,subspecies,"(Gould, 1837)"
22692893,Tribonyx ventralis,"Gallinula ventralis Gould, 1837",Gallinula,ventralis,"Gould, 1837",,
22692940,Fulica rufifrons,"Tulica rufifrons Philippi & Landbeck, 1861",Tulica,rufifrons,"Philippi & Landbeck, 1861",,
22693277,Actitis macularius,"Tringa macularia macularia Sibley and Monroe (1990, 1993)",Tringa macularia,macularia,"Sibley and Monroe (1990, 1993)",,
22693277,Actitis macularius,Actitis macularia macularia Stotz et al. (1996),Actitis macularia,macularia,Stotz et al. (1996),,
22693277,Actitis macularius,Actitis macularia macularia Cramp and Simmons (1977-1994),Actitis macularia,macularia,Cramp and Simmons (1977-1994),,
22693289,Tringa brevipes,"Tringa brevipes Sibley and Monroe (1990, 1993)",Tringa,brevipes,"Sibley and Monroe (1990, 1993)",,
22693289,Tringa brevipes,Tringa brevipes Turbott (1990),Tringa,brevipes,Turbott (1990),,
22693289,Tringa brevipes,Tringa brevipes Christidis and Boles (2008),Tringa,brevipes,Christidis and Boles (2008),,
22693289,Tringa brevipes,Tringa brevipes AOU checklist (1998 + supplements),Tringa,brevipes,AOU checklist (1998 + supplements),,
22693289,Tringa brevipes,"Heteroscelus brevipes (Vieillot, 1816)",Heteroscelus,brevipes,"(Vieillot, 1816)",,
22693305,Tringa incana,Tringa incana Turbott (1990),Tringa,incana,Turbott (1990),,
22693305,Tringa incana,"Tringa incana Sibley and Monroe (1990, 1993)",Tringa,incana,"Sibley and Monroe (1990, 1993)",,
22693305,Tringa incana,Tringa incana AOU checklist (1998 + supplements),Tringa,incana,AOU checklist (1998 + supplements),,
22693305,Tringa incana,Tringa incana Christidis and Boles (2008),Tringa,incana,Christidis and Boles (2008),,
22693305,Tringa incana,"Heteroscelus incanus (Gmelin, 1789)",Heteroscelus,incanus,"(Gmelin, 1789)",,
22693319,Tringa semipalmata,Tringa semipalmata AOU checklist (1998 + supplements),Tringa,semipalmata,AOU checklist (1998 + supplements),,
22693319,Tringa semipalmata,"Catoptrophorus semipalmatus (Gmelin, 1789)",Catoptrophorus,semipalmatus,"(Gmelin, 1789)",,
22693356,Calidris virgata,"Aphriza virgata (Gmelin, 1789)",Aphriza,virgata,"(Gmelin, 1789)",,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,Stotz et al. (1996),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,BirdLife International (2004),,
22693437,Calidris himantopus,Micropalama himantopus himantopus Christidis and Boles (1994),Micropalama himantopus,himantopus,Christidis and Boles (1994),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,Cramp and Simmons (1977-1994),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,"Sibley and Monroe (1990, 1993)",,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Stotz et al. (1996),Phalaropus tricolor,tricolor,Stotz et al. (1996),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Turbott (1990),Phalaropus tricolor,tricolor,Turbott (1990),,
22693472,Steganopus tricolor,Phalaropus tricolor,Phalaropus tricolor,,SACC (2005),,
22693472,Steganopus tricolor,Phalaropus tricolor,Phalaropus tricolor,,AERC TAC (2003),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor AOU checklist (1998 + supplements),Phalaropus tricolor,tricolor,AOU checklist (1998 + supplements),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Cramp and Simmons (1977-1994),Phalaropus tricolor,tricolor,Cramp and Simmons (1977-1994),,
22693520,Nycticryphes semicollaris,Nycticryphes semicollaris Stotz et al. (1996),Nycticryphes,semicollaris,Stotz et al. (1996),,
22693520,Nycticryphes semicollaris,Nycticryphes semicollaris SACC (2005),Nycticryphes,semicollaris,SACC (2005),,
22693520,Nycticryphes semicollaris,"Rostratula semicollaris (Vieillot, 1816)",Rostratula,semicollaris,"(Vieillot, 1816)",,
22693740,Pluvialis dominica,Pluvialis dominicus dominicus Christidis and Boles (2008),Pluvialis dominicus,dominicus,Christidis and Boles (2008),,
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Collar and Andrew (1988)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Collar and Andrew (1988)"
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Collar <i>et al<i/>l. (1994)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Collar <i>et al<i/>l. (1994)"
22693883,Thinornis cucullatus,"Thinornis rubricollis (Gmelin, 1789)",Thinornis,rubricollis,"(Gmelin, 1789)",,
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Sibley and Monroe (1990, 1993)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Sibley and Monroe (1990, 1993)"
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — BirdLife International (2000)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — BirdLife International (2000)"
22693921,Oreopholus ruficollis,Eudromias ruficollis,Eudromias ruficollis,,BirdLife International (2004),,
22693921,Oreopholus ruficollis,Eudromias ruficollis ruficollis Stotz et al. (1996),Eudromias ruficollis,ruficollis,Stotz et al. (1996),,
22693936,Peltohyas australis,"Peltohyas australis Sibley and Monroe (1990, 1993)",Peltohyas,australis,"Sibley and Monroe (1990, 1993)",,
22693936,Peltohyas australis,"Charadrius australis (Gould, 1841)",Charadrius,australis,"(Gould, 1841)",,
22693943,Elseyornis melanops,Charadrius melanops melanops Turbott (1990),Charadrius melanops,melanops,Turbott (1990),,
22693959,Vanellus malabaricus,"Vanellus malarbaricus (Boddaert, 1783) [orth. error]",Vanellus,malarbaricus,"(Boddaert, 1783) [orth. error]",,
22693959,Vanellus malabaricus,"Charadrius malabaricus Boddaert, 1783",Charadrius,malabaricus,"Boddaert, 1783",,
22693995,Vanellus tectus,Hoplopterus tectus,Hoplopterus tectus,,AERC TAC (2003),,
22693995,Vanellus tectus,Hoplopterus tectus tectus Cramp and Simmons (1977-1994),Hoplopterus tectus,tectus,Cramp and Simmons (1977-1994),,
22694072,Hoploxypterus cayanus,"Vanellus cayanus (Latham, 1790)",Vanellus,cayanus,"(Latham, 1790)",,
22694091,Smutsornis africanus,"Rhinoptilus africanus (Temminck, 1807)",Rhinoptilus,africanus,"(Temminck, 1807)",,
