internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22696589,Poliocephalus poliocephalus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Poliocephalus,poliocephalus,,,,,"(Jardine & Selby, 1827)",
22696596,Podiceps major,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,major,,,,,"(Boddaert, 1783)",
22696615,Podiceps andinus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,andinus,,,,,"(Meyer de Schauensee, 1959)",
22696634,Aechmophorus clarkii,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Aechmophorus,clarkii,,,,,"(Lawrence, 1858)",
22696702,Anhinga anhinga,ANIMALIA,CHORDATA,AVES,SULIFORMES,ANHINGIDAE,Anhinga,anhinga,,,,,"(Linnaeus, 1766)",
22696712,Anhinga melanogaster,ANIMALIA,CHORDATA,AVES,SULIFORMES,ANHINGIDAE,Anhinga,melanogaster,,,,,"Pennant, 1769",
22696719,Anhinga novaehollandiae,ANIMALIA,CHORDATA,AVES,SULIFORMES,ANHINGIDAE,Anhinga,novaehollandiae,,,,,"(Gould, 1847)",
22696725,Microcarbo africanus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Microcarbo,africanus,,,,,"(Gmelin, 1789)",<em>Microcarbo africanus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Phalacrocorax</em>.
22696740,Microcarbo niger,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Microcarbo,niger,,,,,"(Vieillot, 1817)",Microcarbo niger&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Phalacrocorax</em>.
22696750,Urile perspicillatus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,perspicillatus,,,,,"(Pallas, 1811)",Provisionally treated within genus<em>&#160;Urile&#160;</em>based on morphological similarities between this species and the other three species recently assigned therein following Kennedy and Spencer (2014); however this extinct taxon was not included in the molecular sampling.
22696782,Phalacrocorax varius,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,varius,,,,,"(Gmelin, 1789)",
22696788,Phalacrocorax sulcirostris,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,sulcirostris,,,,,"(Brandt, 1837)",
22696913,Syrigma sibilatrix,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Syrigma,sibilatrix,,,,,"(Temminck, 1824)",
22696922,Egretta vinaceigula,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,vinaceigula,,,,,"(Sharpe, 1895)",
22696926,Egretta ardesiaca,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,ardesiaca,,,,,"(Wagler, 1827)",
22696931,Egretta tricolor,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,tricolor,,,,,"(Müller, 1776)",
22696938,Egretta novaehollandiae,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,novaehollandiae,,,,,"(Latham, 1790)",
22696974,Egretta thula,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,thula,,,,,"(Molina, 1782)",
22696977,Egretta eulophotes,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,eulophotes,,,,,"(Swinhoe, 1860)",
22697004,Ardea pacifica,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,pacifica,,,,,"Latham, 1801",
22697008,Ardea melanocephala,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,melanocephala,,,,,"Vigors & Children, 1826",
22697012,Ardea humbloti,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,humbloti,,,,,"Milne-Edwards & Grandidier, 1885",
22697017,Ardea goliath,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,goliath,,,,,"Cretzschmar, 1827",
22697128,Ardeola grayii,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola,grayii,,,,,"(Sykes, 1832)",
22697133,Ardeola bacchus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola,bacchus,,,,,"(Bonaparte, 1855)",
22697138,Ardeola speciosa,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola,speciosa,,,,,"(Horsfield, 1821)",
22697150,Ardeola rufiventris,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola,rufiventris,,,,,"(Sundevall, 1851)",
22697200,Agamia agami,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Agamia,agami,,,,,"(Gmelin, 1789)",
22697219,Nycticorax caledonicus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax,caledonicus,,,,,"(Gmelin, 1789)",
22697242,Gorsachius melanolophus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Gorsachius,melanolophus,,,,,"(Raffles, 1822)",
22697294,Ixobrychus involucris,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,involucris,,,,,"(Vieillot, 1823)",
22697303,Ixobrychus sinensis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,sinensis,,,,,"(Gmelin, 1789)",
22697307,Ixobrychus novaezelandiae,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,novaezelandiae,,,,,"(Potts, 1871)",
22697314,Ixobrychus exilis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,exilis,,,,,"(Gmelin, 1789)",
22697317,Ixobrychus eurhythmus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,eurhythmus,,,,,"(Swinhoe, 1873)",
22697323,Ixobrychus cinnamomeus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,cinnamomeus,,,,,"(Gmelin, 1789)",
22697327,Ixobrychus sturmii,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,sturmii,,,,,"(Wagler, 1827)",
22697334,Ixobrychus flavicollis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,flavicollis,,,,,"(Latham, 1790)",
22697340,Botaurus lentiginosus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Botaurus,lentiginosus,,,,,"(Rackett, 1813)",
22697356,Scopus umbretta,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,SCOPIDAE,Scopus,umbretta,,,,,"Gmelin, 1789",
22697398,Phoenicoparrus jamesi,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus,jamesi,,,,,"Sclater, 1886",
22697415,Eudocimus ruber,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Eudocimus,ruber,,,,,"(Linnaeus, 1758)",
22697418,Phimosus infuscatus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Phimosus,infuscatus,,,,,"(Lichtenstein, 1823)",
22697426,Plegadis chihi,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Plegadis,chihi,,,,,"(Vieillot, 1817)",
22697429,Plegadis ridgwayi,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Plegadis,ridgwayi,,,,,"(Allen, 1876)",
22697432,Cercibis oxycerca,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Cercibis,oxycerca,,,,,"(Spix, 1825)",
22697435,Theristicus caerulescens,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Theristicus,caerulescens,,,,,"(Vieillot, 1817)",
22697441,Theristicus caudatus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Theristicus,caudatus,,,,,"(Boddaert, 1783)",
22697463,Bostrychia hagedash,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia,hagedash,,,,,"(Latham, 1790)",
22697468,Bostrychia carunculata,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia,carunculata,,,,,"(Rüppell, 1837)",
22697472,Bostrychia olivacea,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia,olivacea,,,,,"(Du Bus, 1838)",
22697496,Geronticus calvus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Geronticus,calvus,,,,,"(Boddaert, 1783)",
22697504,Lophotibis cristata,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Lophotibis,cristata,,,,,"(Boddaert, 1783)",
22697516,Threskiornis melanocephalus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Threskiornis,melanocephalus,,,,,"(Latham, 1790)",
22697519,Threskiornis moluccus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Threskiornis,moluccus,,,,,"(Cuvier, 1829)",<em>Threskiornis moluccus</em> (del Hoyo and Collar 2014) was previously listed as <em>T. molucca</em>.
22697528,Pseudibis papillosa,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Pseudibis,papillosa,,,,,"(Temminck, 1824)",
22697561,Platalea regia,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Platalea,regia,,,,,"Gould, 1838",
22697564,Platalea alba,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Platalea,alba,,,,,"Scopoli, 1786",
22697571,Platalea flavipes,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Platalea,flavipes,,,,,"Gould, 1838",
22697574,Platalea ajaja,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Platalea,ajaja,,,,,"(Linnaeus, 1758)",
22697608,Pelecanus conspicillatus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,conspicillatus,,,,,"Temminck, 1824",
22697611,Pelecanus erythrorhynchos,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,erythrorhynchos,,,,,"Gmelin, 1789",
22697624,Coragyps atratus,ANIMALIA,CHORDATA,AVES,CATHARTIFORMES,CATHARTIDAE,Coragyps,atratus,,,,,"(Bechstein, 1783)",
22697633,Cathartes melambrotus,ANIMALIA,CHORDATA,AVES,CATHARTIFORMES,CATHARTIDAE,Cathartes,melambrotus,,,,,"Wetmore, 1964",
22697645,Sarcoramphus papa,ANIMALIA,CHORDATA,AVES,CATHARTIFORMES,CATHARTIDAE,Sarcoramphus,papa,,,,,"(Linnaeus, 1758)",
22697648,Mycteria americana,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,americana,,,,,"Linnaeus, 1758",
22697651,Mycteria cinerea,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,cinerea,,,,,"(Raffles, 1822)",
22697654,Mycteria ibis,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,ibis,,,,,"(Linnaeus, 1766)",
22697658,Mycteria leucocephala,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,leucocephala,,,,,"(Pennant, 1769)",
22697661,Anastomus oscitans,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Anastomus,oscitans,,,,,"(Boddaert, 1783)",
22697673,Ciconia abdimii,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ciconia,abdimii,,,,,"Lichtenstein, 1823",
22697688,Ciconia maguari,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ciconia,maguari,,,,,"(Gmelin, 1789)",
22697702,Ephippiorhynchus asiaticus,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ephippiorhynchus,asiaticus,,,,,"(Latham, 1790)",
22697706,Ephippiorhynchus senegalensis,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ephippiorhynchus,senegalensis,,,,,"(Shaw, 1800)",
22697716,Leptoptilos crumenifer,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Leptoptilos,crumenifer,,,,,"(Lesson, 1831)",<em>Leptoptilos crumenifer</em>&#160;(del Hoyo and Collar 2014) was previously listed as&#160;<em>L.&#160;</em><em>crumeniferus</em>.
22697721,Leptoptilos dubius,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Leptoptilos,dubius,,,,,"(Gmelin, 1789)",
22724370,Pogoniulus makawai,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Pogoniulus,makawai,,,,,"Benson & Irwin, 1965",
22724390,Otus enganensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,enganensis,,,,,"Riley, 1927","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724396,Otus alfredi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,alfredi,,,,,"(Hartert, 1897)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724449,Dromaius baudinianus,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,CASUARIIDAE,Dromaius,baudinianus,,,,,"S. A. Parker, 1984",
22724523,Phapitreron brunneiceps,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron,brunneiceps,,,,,"(Bourns & Worcester, 1894)",
22724604,Glaucidium nubicola,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,nubicola,,,,,"Robbins & Stiles, 1999",
22724623,Chlorostilbon olivaresi,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,olivaresi,,,,,"Stiles, 1996",
22724652,Pteroglossus erythropygius,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Pteroglossus,erythropygius,,,,,"Gould, 1843","<p><em>Pteroglossus torquatus,</em><em> P. sanguineus </em>and <em>P. erythropygius</em> (del Hoyo and Collar 2014) were previously lumped as<em> P. torquatus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>P. torquatus</em>,<em> P.</em> <em>sanguineus </em>and <em>P. erythropygius</em> following Sibley and Monroe (1990, 1993). </p>  <p></p>"
22724744,Sarkidiornis sylvicola,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Sarkidiornis,sylvicola,,,,,"H. &amp; R. Ihering, 1907","<em>Sarkidiornis </em><em><em>melanotos</em> </em>and <em>S. sylvicola</em> (del Hoyo and Collar 2014) were previously lumped as <em></em><em><em><em>S. </em>melanotos</em> </em> following Sibley and Monroe (1990, 1993), and prior to that had been split as <em>S. </em><em><em>melanotos</em> </em>and <em>S. sylvicola</em> in Collar and Andrew (1988),<em> <p></p></em>"
22724754,Otus beccarii,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,beccarii,,,,,"(Salvadori, 1876)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724997,Apus horus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Apus,horus,,,,,"(Heuglin, 1869)",
22725053,Otus everetti,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,everetti,,,,,"(Tweeddale, 1897)","<p><em>Otus megalotis, O. everetti </em>and <em>O. nigrorum </em>(del Hoyo and Collar 2014) were previously lumped as <em>O. megalotis </em>following Sibley and Monroe (1990, 1993).</p>"
22725071,Ramphiculus epius,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,epius,,,,,"(Oberholser, 1918)","<p><em>Ramphiculus subgularis, R. epius </em>and<em> R. mangoliensis </em>(del Hoyo and Collar<em>&#160;</em>2014) were previously placed in the genus <em>Ptilinopus </em>and lumped as <em>P. subgularis </em>following Sibley and Monroe (1990, 1993).<em>&#160; </em></p><p><em></em></p>"
22725132,Phodilus assimilis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,TYTONIDAE,Phodilus,assimilis,,,,,"Hume, 1877","<p><em>Phodilus badius </em>and<em> P. assimilis </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as <em>P. badius </em>following Sibley and Monroe (1990, 1993).<em>&#160; </em></p>"
22725167,Rallus indicus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallus,indicus,,,,,"Blyth, 1849","<p><em>Rallus aquaticus</em> and <em>R. indicus</em> (del Hoyo and Collar 2014) were previously lumped as <em>R. aquaticus</em> following Sibley and Monroe (1990, 1993).</p>"
22725191,Bambusicola thoracicus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Bambusicola,thoracicus,,,,,"(Temminck, 1815)","<p></p><p>  </p><p></p><p>  </p><p><em>Bambusicola thoracicus</em> and <em>B. sonorivox</em> (del Hoyo and Collar <em></em>2014) were previously lumped as <em>B. thoracicus</em> following Sibley and Monroe (1990, 1993), the gender agreement of which follows David and Gosselin (2002b).</p>  <p></p>  <p></p>"
22725205,Bambusicola sonorivox,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Bambusicola,sonorivox,,,,,"Gould, 1862","<p></p><p>  </p><p></p><p>  </p><p><em>Bambusicola thoracicus</em> and <em>B. sonorivox</em> (del Hoyo and Collar <em></em>2014) were previously lumped as <em>B. thoracicus</em> following Sibley and Monroe (1990, 1993), the gender agreement of which follows David and Gosselin (2002b).</p>  <p></p>  <p></p>"
22725212,Guttera pucherani,ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Guttera,pucherani,,,,,"(Hartlaub, 1860)","<p><em>Guttera pucherani</em>, <em>G. edouardi</em> and <em>G. verreauxi</em> (del Hoyo and Collar 2014) were previously lumped as <em>G. pucherani</em> following Sibley and Monroe (1990, 1993). Original note from Illustrated Checklists: Hitherto (apart from an early period when <em>G. edouardi</em> was treated as a separate species), considered polytypic, with both <em>G. verreauxi</em> (see related note/s) and <em>G. edouardi</em> (see related note/s) conspecific. Intergrades between<em> pucherani </em>and <em>verreauxi</em> observed both in captivity and in the wild, and possible hybrids between the two recorded in C Kenya (Turner, Pearson and Zimmerman 1991). Subspecies <em>granti</em>, which apparently lacks a type specimen, is reinstated following Turner and Glen (2013). Two subspecies recognised.</p>"
22725223,Guttera edouardi,ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Guttera,edouardi,,,,,"(Hartlaub, 1867)","<p><em>Guttera pucherani</em>, <em>G. edouardi</em> and <em>G. verreauxi</em> (del Hoyo and Collar&#160;<em></em>2014) were previously lumped as <em>G. pucherani </em>following Sibley and Monroe (1990, 1993).</p>"
22725229,Vanellus miles,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,miles,,,,,"(Boddaert, 1783)","<p><em>Vanellus miles</em> and <em>V. novaehollandiae</em> (del Hoyo and Collar 2014) were previously lumped as <em>V. miles</em> following Sibley and Monroe (1990, 1993).</p>"
22725241,Vanellus novaehollandiae,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,novaehollandiae,,,,,"Stephens, 1819","<p><em>Vanellus miles</em> and <em>V. novaehollandiae</em> (del Hoyo and Collar 2014) were previously lumped as <em>V. miles</em> following Sibley and Monroe (1990, 1993).</p>"
22725247,Otidiphaps nobilis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps,nobilis,,,,,"Gould, 1870","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
22725258,Otidiphaps cervicalis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps,cervicalis,,,,,"Ramsay, 1880","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
22725264,Patagioenas fasciata,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,fasciata,,,,,"Say, 1823","<em>Patagioenas fasciata</em>&#160;and&#160;<em>P. albilinea</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>P. fasciata</em>&#160;following Sibley and Monroe (1990, 1993)."
22725270,Patagioenas albilinea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,albilinea,,,,,"(Bonaparte, 1854)","<em>Patagioenas fasciata</em> and <em>P. albilinea</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. fasciata</em> following Sibley and Monroe (1990, 1993)."
22725273,Ptilinopus superbus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,superbus,,,,,"(Temminck, 1809)","<em>Ptilinopus superbus&#160;</em>and<em>&#160;P. temminckii&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>P. superbus</em>&#160;following Sibley and Monroe (1990, 1993)."
22725286,Ptilinopus temminckii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,temminckii,,,,,"(Des Murs and Prévost, 1849)","<em>Ptilinopus superbus&#160;</em>and<em>&#160;P. temminckii&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>P. superbus</em>&#160;following Sibley and Monroe (1990, 1993)."
22725292,Ducula basilica,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,basilica,,,,,"Bonaparte, 1854","<em>Ducula basilica&#160;</em>and&#160;<em>D. obiensis&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>D. basilica&#160;</em>following Sibley and Monroe (1990, 1993)."
22725321,Trichoglossus capistratus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,capistratus,,,,,"(Bechstein, 1811)","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22725327,Trichoglossus rubritorquis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,rubritorquis,,,,,"Vigors &amp; Horsfield, 1827","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22725340,Charmosyna papou,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,papou,,,,,"(Scopoli, 1786)","<p><em>Charmosyna papou </em>and <em>C. stellae </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. papou </em>following Sibley and Monroe (1990, 1993).</p>"
22725349,Charmosyna stellae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,stellae,,,,,"A. B. Meyer, 1886","<p><em>Charmosyna papou </em>and <em>C. stellae </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. papou </em>following Sibley and Monroe (1990, 1993).</p>"
22725355,Cyclopsitta gulielmitertii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyclopsitta,gulielmitertii,,,,,"(Schlegel, 1866)","<p><em>Cyclopsitta gulielmitertii,</em> <em>C. melanogenia</em>, <em>C. amabilis</em> and <em>C. nigrifrons </em>(del Hoyo and Collar<em> </em>2014) were previously lumped as <em>C. gulielmitertii </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22725367,Cyclopsitta melanogenia,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyclopsitta,melanogenia,,,,,"(Schlegel, 1866)","<p><em>Cyclopsitta gulielmitertii,</em> <em>C. melanogenia</em>, <em>C. amabilis</em> and <em>C. nigrifrons </em>(del Hoyo and Collar<em> </em>2014) were previously lumped as <em>C. gulielmitertii </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22725373,Cyclopsitta amabilis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyclopsitta,amabilis,,,,,"(Reichenow, 1891)","<p><em>Cyclopsitta gulielmitertii,</em> <em>C. melanogenia</em>, <em>C. amabilis</em> and <em>C. nigrifrons </em>(del Hoyo and Collar<em> </em>2014) were previously lumped as <em>C. gulielmitertii </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
